sample_filename,DATE,TIME,Time__mSec,PIF,Lon,Lat,GPS_stat,LEDSel,PAR,Light_2,Light_3,Light_4,Light_5,Light_6,ChiSq,Fo,Fm,Fv,FqFm,Fv/Fo,Sig,p,fmPQ,PQP_Size,Alp1QA,Tau1QA,Alp2QA,Tau2QA,Alp3QA,Tau3QA,Cx,TauQx,Alp1PQ,Tau1PQ,Alp2PQ,Tau2PQ,Alp3PQ,Tau3PQ,ETR,Alpha,Ek,Pmax,carQ,carQt,p680Q,p680Qt,S/N_RAT,fQB,PAR_3,PAR_4,PAR_5,PAR_6,TPQ_PSI,QBP_Size,sample_id,site,colony,habitat
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:29:28,1666492168340,-1293.26,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,28.004,1030.282,1865.237,834.955,0.4476,0.8104,150.45,0.2000,0.000,4.138,0.000,408,0.000,962,0.000,3858,0.0200,300000,0.000,0,0.000,0,0.000,0,0.000,0.474,646.41,306.55,0.209,20.00,0.000,600.00,2962.25,0.000,0.0,0.0,0.0,0.0,932,1.5119,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:29:41,1666492181023,-1292.74,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,21.505,1024.767,1857.880,833.113,0.4484,0.8130,151.30,0.2000,0.000,4.055,0.000,404,0.000,955,0.000,3700,0.0202,300000,0.000,0,0.000,0,0.000,0,0.000,0.476,662.93,315.66,0.213,20.00,0.000,600.00,2614.49,0.000,0.0,0.0,0.0,0.0,912,1.5456,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:29:53,1666492193675,-1295.08,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,22.742,1017.055,1841.309,824.254,0.4476,0.8104,151.33,0.2000,0.000,4.058,0.000,404,0.000,963,0.000,3846,0.0189,300000,0.000,0,0.000,0,0.000,0,0.000,0.476,658.06,313.12,0.210,20.00,0.000,600.00,2722.76,0.000,0.0,0.0,0.0,0.0,948,1.5671,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:30:08,1666492208434,-1254.17,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,23.504,1053.617,1842.977,789.359,0.4283,0.7492,151.48,0.2000,0.000,3.810,0.000,412,0.000,950,0.000,3864,0.0184,300000,0.000,0,0.000,0,0.000,0,0.000,0.500,642.07,321.27,0.208,20.00,0.000,600.00,2825.25,0.000,0.0,0.0,0.0,0.0,1014,1.5736,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:30:21,1666492221137,-1259.29,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,14.833,1044.676,1836.855,792.179,0.4313,0.7583,152.45,0.2000,0.000,3.731,0.000,405,0.000,936,0.000,3582,0.0178,300000,0.000,0,0.000,0,0.000,0,0.000,0.504,657.49,331.54,0.209,20.00,0.000,600.00,2264.84,0.000,0.0,0.0,0.0,0.0,960,1.5698,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:30:33,1666492233801,-1262.36,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,19.982,1039.766,1831.164,791.397,0.4322,0.7611,152.90,0.2000,0.000,3.802,0.000,407,0.000,970,0.000,3755,0.0165,300000,0.000,0,0.000,0,0.000,0,0.000,0.508,648.17,329.21,0.209,20.00,0.000,600.00,2618.76,0.000,0.0,0.0,0.0,0.0,988,1.6007,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:30:48,1666492248546,-1180.43,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,24.163,1087.093,1818.096,731.004,0.4021,0.6724,153.37,0.2000,0.000,3.499,0.000,429,0.000,988,0.000,4273,0.0189,300000,0.000,0,0.000,0,0.000,0,0.000,0.568,609.77,346.63,0.200,20.00,0.000,600.00,3183.47,0.000,0.0,0.0,0.0,0.0,1221,1.7067,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:31:01,1666492261230,-1182.78,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,15.317,1073.402,1806.872,733.470,0.4059,0.6833,153.64,0.2000,0.000,3.520,0.000,423,0.000,974,0.000,3927,0.0169,300000,0.000,0,0.000,0,0.000,0,0.000,0.569,628.70,357.69,0.198,20.00,0.000,600.00,2478.61,0.000,0.0,0.0,0.0,0.0,1115,1.6756,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:31:14,1666492273924,-1181.98,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,15.343,1060.543,1793.218,732.676,0.4086,0.6908,153.22,0.2000,0.000,3.520,0.000,412,0.000,956,0.000,3853,0.0169,300000,0.000,0,0.000,0,0.000,0,0.000,0.567,646.49,366.24,0.202,20.00,0.000,600.00,2513.42,0.000,0.0,0.0,0.0,0.0,1095,1.6823,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:31:28,1666492288655,-1116.27,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,12.858,1083.110,1767.666,684.556,0.3873,0.6320,152.77,0.2000,0.000,3.377,0.000,432,0.000,1023,0.000,4375,0.0197,300000,0.000,0,0.000,0,0.000,0,0.000,0.630,621.84,391.54,0.196,20.00,0.000,600.00,2392.16,0.000,0.0,0.0,0.0,0.0,1295,1.8311,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:31:41,1666492301333,-1124.02,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,14.044,1068.618,1752.526,683.907,0.3902,0.6400,152.99,0.2000,0.000,3.398,0.000,422,0.000,981,0.000,4080,0.0191,300000,0.000,0,0.000,0,0.000,0,0.000,0.628,638.74,401.06,0.194,20.00,0.000,600.00,2496.09,0.000,0.0,0.0,0.0,0.0,1201,1.7725,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:31:54,1666492314014,-1125.82,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,12.399,1058.768,1739.279,680.512,0.3913,0.6427,153.00,0.2000,0.000,3.401,0.000,428,0.000,1024,0.000,4357,0.0156,300000,0.000,0,0.000,0,0.000,0,0.000,0.639,617.56,394.36,0.195,20.00,0.000,600.00,2351.93,0.000,0.0,0.0,0.0,0.0,1281,1.8029,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:32:08,1666492328771,-989.06,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,14.947,1113.615,1722.585,608.970,0.3535,0.5468,150.01,0.2000,0.000,3.216,0.000,457,0.000,1133,0.000,5604,0.0208,300000,0.000,0,0.000,0,0.000,0,0.000,0.781,557.11,435.21,0.182,20.00,0.000,600.00,3010.37,0.000,0.0,0.0,0.0,0.0,1742,1.9625,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:32:21,1666492341436,-1001.71,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,15.251,1092.110,1704.827,612.717,0.3594,0.5610,149.89,0.2000,0.000,3.294,0.000,441,0.000,1067,0.000,4731,0.0222,300000,0.000,0,0.000,0,0.000,0,0.000,0.747,618.50,462.01,0.184,20.00,0.000,600.00,2966.28,0.000,0.0,0.0,0.0,0.0,1436,1.9282,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:32:34,1666492354090,-1012.42,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,13.056,1075.829,1689.239,613.410,0.3631,0.5702,150.56,0.2000,0.000,3.349,0.000,429,0.000,1014,0.000,4615,0.0218,300000,0.000,0,0.000,0,0.000,0,0.000,0.744,637.11,473.79,0.186,20.00,0.000,600.00,2674.86,0.000,0.0,0.0,0.0,0.0,1378,1.9068,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:32:49,1666492368826,-689.11,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,10.892,1193.834,1704.722,510.887,0.2997,0.4279,144.13,0.2000,0.000,2.920,0.000,462,0.000,1243,0.000,7532,0.0245,300000,0.000,0,0.000,0,0.000,0,0.000,1.209,466.50,564.02,0.175,20.00,0.000,600.00,3156.84,0.000,0.0,0.0,0.0,0.0,2580,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:33:01,1666492381562,-717.31,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,9.590,1155.776,1665.601,509.825,0.3061,0.4411,143.40,0.2000,0.000,3.078,0.000,452,0.000,1138,0.000,6075,0.0263,300000,0.000,0,0.000,0,0.000,0,0.000,1.073,557.90,598.52,0.171,20.00,0.000,600.00,2852.37,0.000,0.0,0.0,0.0,0.0,1973,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:33:14,1666492394260,-748.25,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,5.560,1121.689,1628.093,506.404,0.3110,0.4515,142.60,0.2000,0.000,3.221,0.000,433,0.000,1086,0.000,5994,0.0237,300000,0.000,0,0.000,0,0.000,0,0.000,1.041,592.09,616.17,0.175,20.00,0.000,600.00,2145.48,0.000,0.0,0.0,0.0,0.0,1861,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:33:29,1666492409060,-461.59,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,6.727,1182.980,1618.423,435.442,0.2691,0.3681,137.40,0.2000,0.000,2.962,0.000,451,0.000,1172,0.000,7827,0.0258,300000,0.000,0,0.000,0,0.000,0,0.000,1.439,493.43,709.86,0.164,20.00,0.000,600.00,2841.82,0.000,0.0,0.0,0.0,0.0,2642,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:33:41,1666492421794,-498.08,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,7.140,1143.724,1576.411,432.686,0.2745,0.3783,135.64,0.2000,0.000,3.101,0.000,434,0.000,1095,0.000,6611,0.0275,300000,0.000,0,0.000,0,0.000,0,0.000,1.280,579.18,741.23,0.167,20.00,0.000,600.00,2831.26,0.000,0.0,0.0,0.0,0.0,2132,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:33:54,1666492434547,-525.91,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,8.049,1114.074,1543.912,429.838,0.2784,0.3858,134.45,0.2000,0.000,3.153,0.000,420,0.000,992,0.000,5987,0.0284,300000,0.000,0,0.000,0,0.000,0,0.000,1.188,644.01,764.81,0.169,20.00,0.000,600.00,2898.66,0.000,0.0,0.0,0.0,0.0,1899,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:34:09,1666492449338,-270.06,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,4.438,1150.693,1533.163,382.470,0.2495,0.3324,129.31,0.2000,0.000,3.045,0.000,433,0.000,1084,0.000,7498,0.0291,300000,0.000,0,0.000,0,0.000,0,0.000,1.515,563.12,853.34,0.159,20.00,0.000,600.00,2480.35,0.000,0.0,0.0,0.0,0.0,2462,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:34:22,1666492462060,-297.28,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,5.443,1120.149,1497.642,377.493,0.2521,0.3370,128.77,0.2000,0.000,3.122,0.000,428,0.000,1036,0.000,7174,0.0275,300000,0.000,0,0.000,0,0.000,0,0.000,1.455,596.89,868.20,0.159,20.00,0.000,600.00,2541.20,0.000,0.0,0.0,0.0,0.0,2298,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:34:35,1666492474833,-328.34,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,5.454,1094.005,1472.702,378.697,0.2571,0.3462,127.24,0.2000,0.000,3.253,0.000,404,0.000,958,0.000,6516,0.0294,300000,0.000,0,0.000,0,0.000,0,0.000,1.333,674.98,899.43,0.169,20.00,0.000,600.00,2594.70,0.000,0.0,0.0,0.0,0.0,2003,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:34:49,1666492489674,-97.07,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,4.964,1110.432,1446.759,336.327,0.2325,0.3029,123.45,0.2000,0.000,3.143,0.000,426,0.000,1024,0.000,7445,0.0314,300000,0.000,0,0.000,0,0.000,0,0.000,1.583,615.25,974.13,0.153,20.00,0.000,600.00,2556.73,0.000,0.0,0.0,0.0,0.0,2369,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:35:02,1666492502393,-137.27,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,4.157,1078.484,1412.717,334.234,0.2366,0.3099,122.23,0.2000,0.000,3.179,0.000,412,0.000,963,0.000,7134,0.0298,300000,0.000,0,0.000,0,0.000,0,0.000,1.521,656.02,997.52,0.161,20.00,0.000,600.00,2346.68,0.000,0.0,0.0,0.0,0.0,2244,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:35:15,1666492515144,-169.83,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,4.049,1055.450,1389.413,333.963,0.2404,0.3164,120.30,0.2000,0.000,3.287,0.000,400,0.000,894,0.000,6386,0.0319,300000,0.000,0,0.000,0,0.000,0,0.000,1.382,742.84,1026.87,0.168,20.00,0.000,600.00,2215.60,0.000,0.0,0.0,0.0,0.0,1943,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv,2022/10/23,13:35:30,1666492529974,-1334.39,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,17.553,782.021,1332.592,550.572,0.4132,0.7040,133.54,0.2000,0.000,3.825,0.000,391,0.000,1270,0.000,43790,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.360,172.56,62.13,0.114,20.00,0.000,600.00,2026.06,0.000,0.0,0.0,0.0,0.0,11447,2.0000,2,mangrove_1,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:41:03,1666492863227,693.74,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,32.763,686.671,1265.817,579.146,0.4575,0.8434,136.22,0.2000,0.000,4.384,0.000,364,0.000,1050,0.000,41832,0.0085,300000,0.000,0,0.000,0,0.000,0,0.000,0.406,202.34,82.15,0.188,20.00,0.000,600.00,2612.32,0.000,0.0,0.0,0.0,0.0,9542,2.0000,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:41:18,1666492878275,704.66,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,21.241,754.139,1277.829,523.690,0.4098,0.6944,142.21,0.2000,0.000,5.938,0.000,372,0.000,869,0.000,6711,0.0314,300000,0.000,0,0.000,0,0.000,0,0.000,0.383,837.85,320.68,0.196,20.00,0.000,600.00,2800.43,0.000,0.0,0.0,0.0,0.0,1130,2.0000,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:41:31,1666492891016,705.65,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,19.672,761.373,1289.321,527.948,0.4095,0.6934,142.73,0.2000,0.000,6.002,0.000,371,0.000,877,0.000,6788,0.0295,300000,0.000,0,0.000,0,0.000,0,0.000,0.384,829.86,318.63,0.199,20.00,0.000,600.00,2605.07,0.000,0.0,0.0,0.0,0.0,1131,1.9925,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:41:43,1666492903746,703.63,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,24.259,761.802,1291.334,529.532,0.4101,0.6951,144.52,0.2000,0.000,5.813,0.000,358,0.000,829,0.000,6224,0.0296,300000,0.000,0,0.000,0,0.000,0,0.000,0.388,865.23,335.97,0.204,20.00,0.000,600.00,2941.76,0.000,0.0,0.0,0.0,0.0,1071,1.9992,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:41:58,1666492918583,719.21,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,18.183,789.983,1304.546,514.563,0.3944,0.6514,146.64,0.2000,0.000,5.318,0.000,374,0.000,826,0.000,5088,0.0262,300000,0.000,0,0.000,0,0.000,0,0.000,0.397,853.54,338.63,0.195,20.00,0.000,600.00,2594.88,0.000,0.0,0.0,0.0,0.0,957,1.9100,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:42:11,1666492931227,722.20,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,36.124,787.334,1299.899,512.565,0.3943,0.6510,146.76,0.2000,0.000,5.278,0.000,373,0.000,808,0.000,4848,0.0257,300000,0.000,0,0.000,0,0.000,0,0.000,0.396,875.34,346.61,0.193,20.00,0.000,600.00,3652.02,0.000,0.0,0.0,0.0,0.0,919,1.9155,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:42:24,1666492943945,723.39,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,22.433,785.255,1299.863,514.608,0.3959,0.6553,147.64,0.2000,0.000,5.193,0.000,367,0.000,799,0.000,4589,0.0265,300000,0.000,0,0.000,0,0.000,0,0.000,0.398,906.71,361.31,0.196,20.00,0.000,600.00,2902.02,0.000,0.0,0.0,0.0,0.0,884,1.9596,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:42:38,1666492958711,749.04,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,28.924,819.436,1320.898,501.462,0.3796,0.6120,148.09,0.2000,0.000,4.750,0.000,383,0.000,811,0.000,4312,0.0240,300000,0.000,0,0.000,0,0.000,0,0.000,0.415,849.14,352.00,0.190,20.00,0.000,600.00,3299.29,0.000,0.0,0.0,0.0,0.0,908,1.8725,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:42:51,1666492971418,749.78,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,17.803,815.170,1316.395,501.224,0.3808,0.6149,148.73,0.2000,0.000,4.731,0.000,378,0.000,780,0.000,4052,0.0242,300000,0.000,0,0.000,0,0.000,0,0.000,0.415,880.32,365.31,0.190,20.00,0.000,600.00,2540.90,0.000,0.0,0.0,0.0,0.0,857,1.8744,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:43:04,1666492984094,747.33,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,19.897,808.857,1310.213,501.356,0.3827,0.6198,149.47,0.2000,0.000,4.816,0.000,372,0.000,770,0.000,4394,0.0226,300000,0.000,0,0.000,0,0.000,0,0.000,0.420,865.73,363.53,0.188,20.00,0.000,600.00,2778.16,0.000,0.0,0.0,0.0,0.0,912,1.8842,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:43:19,1666492998855,791.76,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,17.649,851.278,1325.105,473.827,0.3576,0.5566,148.04,0.2000,0.000,4.436,0.000,395,0.000,832,0.000,4518,0.0222,300000,0.000,0,0.000,0,0.000,0,0.000,0.454,798.20,362.67,0.185,20.00,0.000,600.00,2731.80,0.000,0.0,0.0,0.0,0.0,1018,1.8789,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:43:31,1666493011524,788.80,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,19.330,837.456,1307.048,469.592,0.3593,0.5607,148.48,0.2000,0.000,4.480,0.000,388,0.000,799,0.000,4232,0.0225,300000,0.000,0,0.000,0,0.000,0,0.000,0.451,837.93,378.27,0.183,20.00,0.000,600.00,2773.15,0.000,0.0,0.0,0.0,0.0,945,1.8850,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:43:44,1666493024241,788.04,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,15.714,823.863,1290.942,467.080,0.3618,0.5669,149.79,0.2000,0.000,4.583,0.000,378,0.000,775,0.000,4283,0.0230,300000,0.000,0,0.000,0,0.000,0,0.000,0.454,861.49,391.31,0.185,20.00,0.000,600.00,2580.26,0.000,0.0,0.0,0.0,0.0,935,1.9204,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:43:59,1666493039021,828.03,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,15.771,845.681,1289.898,444.217,0.3444,0.5253,149.01,0.2000,0.000,4.384,0.000,391,0.000,792,0.000,4562,0.0237,300000,0.000,0,0.000,0,0.000,0,0.000,0.495,816.28,404.31,0.180,20.00,0.000,600.00,2667.77,0.000,0.0,0.0,0.0,0.0,1041,1.9279,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:44:11,1666493051730,825.76,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,14.822,833.409,1273.353,439.944,0.3455,0.5279,149.33,0.2000,0.000,4.477,0.000,388,0.000,785,0.000,4697,0.0225,300000,0.000,0,0.000,0,0.000,0,0.000,0.496,823.46,408.45,0.180,20.00,0.000,600.00,2666.18,0.000,0.0,0.0,0.0,0.0,1049,1.9509,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:44:24,1666493064455,824.75,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,20.289,824.986,1265.649,440.663,0.3482,0.5341,149.18,0.2000,0.000,4.554,0.000,376,0.000,756,0.000,4429,0.0240,300000,0.000,0,0.000,0,0.000,0,0.000,0.488,877.28,428.48,0.180,20.00,0.000,600.00,2941.95,0.000,0.0,0.0,0.0,0.0,973,1.9738,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:44:39,1666493079243,913.32,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,12.704,872.821,1276.980,404.159,0.3165,0.4630,145.17,0.2000,0.000,4.205,0.000,410,0.000,850,0.000,5599,0.0249,300000,0.000,0,0.000,0,0.000,0,0.000,0.585,746.09,436.47,0.174,20.00,0.000,600.00,2695.32,0.000,0.0,0.0,0.0,0.0,1331,2.0000,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:44:52,1666493091979,905.85,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,17.705,855.692,1256.688,400.996,0.3191,0.4686,144.46,0.2000,0.000,4.355,0.000,398,0.000,830,0.000,5575,0.0232,300000,0.000,0,0.000,0,0.000,0,0.000,0.577,775.59,447.20,0.177,20.00,0.000,600.00,3088.32,0.000,0.0,0.0,0.0,0.0,1280,2.0000,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:45:04,1666493104671,902.74,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,13.969,840.160,1239.506,399.346,0.3222,0.4753,145.68,0.2000,0.000,4.452,0.000,382,0.000,755,0.000,4813,0.0266,300000,0.000,0,0.000,0,0.000,0,0.000,0.554,864.04,478.34,0.177,20.00,0.000,600.00,2838.27,0.000,0.0,0.0,0.0,0.0,1081,2.0000,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:45:19,1666493119467,1096.37,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,7.903,925.155,1261.345,336.190,0.2665,0.3634,137.21,0.2000,0.000,3.833,0.000,440,0.000,995,0.000,8210,0.0249,300000,0.000,0,0.000,0,0.000,0,0.000,0.893,583.86,521.56,0.167,20.00,0.000,600.00,2619.41,0.000,0.0,0.0,0.0,0.0,2142,2.0000,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:45:32,1666493132216,1078.78,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,11.957,892.183,1219.123,326.940,0.2682,0.3664,136.14,0.2000,0.000,4.103,0.000,421,0.000,881,0.000,6915,0.0273,300000,0.000,0,0.000,0,0.000,0,0.000,0.785,698.56,548.07,0.165,20.00,0.000,600.00,3344.95,0.000,0.0,0.0,0.0,0.0,1686,2.0000,3,mangrove_1,1,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv,2022/10/23,13:45:45,1666493145013,1064.20,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,7.467,864.308,1185.452,321.144,0.2709,0.3716,136.69,0.2000,0.000,4.377,0.000,397,0.000,785,0.000,6292,0.0277,300000,0.000,0,0.000,0,0.000,0,0.000,0.726,790.28,573.98,0.164,20.00,0.000,600.00,2437.90,0.000,0.0,0.0,0.0,0.0,1437,2.0000,3,mangrove_1,1,Cryptic
